person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
22,9.574983485564092,0.0,2,7.649692623711514,11.14,0,0.15,0,4,0,1,0,0,0,0,1,0
22,11.344506813345266,6.0,6,10.126631103850338,18.3,0,0.3,0,4,0,0,1,0,0,0,1,0
24,11.350406535472453,5.0,2,10.126631103850338,10.62,0,0.29,0,4,0,0,1,0,0,1,0,0
24,12.100712129872347,7.0,2,9.546812608597396,11.99,0,0.08,0,2,1,0,0,0,0,0,0,1
26,12.100712129872347,2.0,2,9.392661928770137,9.63,0,0.07,0,4,1,0,0,0,0,0,0,1
25,11.86920032888762,9.0,6,9.210340371976184,18.25,1,0.06,0,4,1,0,0,0,0,1,0,0
23,9.593150789519541,0.0,3,8.699514748210191,11.011694892245036,1,0.41,0,4,1,0,0,1,0,0,0,0
24,11.37366339763672,8.0,4,10.126631103850338,14.84,0,0.29,0,3,0,0,1,0,0,0,0,0
24,11.225243392518447,0.0,5,10.126631103850338,14.7,1,0.33,1,3,0,0,1,0,0,0,0,1
23,11.238488619268468,7.0,4,10.126631103850338,16.02,1,0.33,0,4,0,0,1,1,0,0,0,0
23,11.100662302361064,1.0,4,10.126631103850338,15.37,1,0.32,1,2,0,0,1,0,0,1,0,0
25,11.407564949312402,9.0,2,10.126631103850338,10.99,0,0.28,0,4,0,0,1,0,0,1,0,0
21,9.615805480084347,0.0,1,8.732304571033183,7.9,1,0.41,0,2,0,1,0,0,0,0,0,0
26,12.100712129872347,2.0,2,10.126631103850338,10.99,0,0.14,0,4,0,1,0,0,0,0,1,0
24,12.100712129872347,8.0,2,9.95227771670556,11.48,0,0.12,0,3,0,1,0,0,1,0,0,0
25,12.100712129872347,9.0,3,9.903487552536127,14.26,0,0.11,1,4,0,1,0,0,0,1,0,0
26,12.100712129872347,0.0,1,9.210340371976184,8.0,0,0.06,0,4,0,1,0,0,0,0,0,0
25,12.100712129872347,3.0,2,9.205327830152639,11.26,0,0.06,0,2,1,0,0,0,0,0,0,1
23,9.615805480084347,7.0,2,8.406261630708956,11.011694892245036,1,0.3,0,4,0,1,0,0,0,1,0,0
23,11.26446410567173,2.0,4,10.126631103850338,16.32,1,0.32,1,3,0,0,1,0,0,0,0,1
25,11.101945176173954,3.0,5,10.126631103850338,17.93,1,0.32,1,4,0,0,1,0,0,1,0,0
23,11.407564949312402,0.0,2,10.126631103850338,11.36,0,0.28,0,3,0,0,1,1,0,0,0,0
24,11.27720313144916,9.0,4,10.126631103850338,14.96,1,0.32,1,4,0,0,1,1,0,0,0,0
24,11.427367576608582,4.0,3,10.126631103850338,13.43,0,0.27,1,3,0,0,1,0,0,0,1,0
25,11.429543856031177,6.0,2,10.126631103850338,12.69,0,0.27,0,3,0,0,1,0,0,0,0,0
24,11.429543856031177,1.0,3,10.126631103850338,12.73,0,0.27,1,4,0,0,1,0,0,0,0,1
23,11.446785662465684,3.0,4,10.126631103850338,15.21,0,0.27,0,4,0,0,1,0,0,0,0,1
23,9.615805480084347,1.0,3,7.4673710669175595,12.68,0,0.12,1,3,1,0,0,0,0,1,0,0
23,11.16407695728096,3.0,6,10.126631103850338,19.04,1,0.3,1,4,0,0,1,0,0,1,0,0
25,11.336188286470174,2.0,4,10.126631103850338,15.95,1,0.3,1,3,0,0,1,1,0,0,0,0
26,12.072541252905651,3.0,1,7.8632667240095735,8.9,0,0.01,0,4,1,0,0,0,0,0,0,1
25,12.072541252905651,10.0,1,8.987196820661973,7.9,0,0.05,0,2,1,0,0,0,0,0,0,0
22,12.072541252905651,6.0,2,9.798127036878302,11.011694892245036,0,0.1,0,2,1,0,0,0,1,0,0,0
23,12.072541252905651,8.0,2,9.95227771670556,11.99,0,0.12,0,3,1,0,0,0,0,0,1,0
23,9.615805480084347,4.0,3,8.294049640102028,13.98,1,0.27,0,4,0,1,0,1,0,0,0,0
23,9.615805480084347,4.0,2,8.433811582477187,10.99,1,0.31,0,2,0,1,0,0,0,0,0,1
22,11.385092093460344,6.0,4,10.126631103850338,15.58,1,0.28,1,2,0,0,1,1,0,0,0,0
25,11.222573163962569,2.0,2,10.126631103850338,10.99,1,0.28,0,2,0,0,1,0,0,1,0,0
25,11.385092093460344,0.0,4,10.126631103850338,14.96,1,0.28,0,4,0,0,1,0,0,0,0,1
25,9.615805480084347,2.0,4,7.4673710669175595,15.31,0,0.12,1,4,0,1,0,0,0,0,0,0
26,11.385092093460344,2.0,4,10.126631103850338,15.65,1,0.28,0,3,0,0,1,0,0,0,0,1
25,11.512925464970229,1.0,2,10.126631103850338,9.33,0,0.25,0,4,0,0,1,0,0,0,0,1
23,9.615805480084347,0.0,3,8.1886891244442,13.47,1,0.24,0,4,1,0,0,0,0,0,1,0
24,11.536641991587544,8.0,2,10.126631103850338,10.36,0,0.24,0,3,0,0,1,0,0,0,1,0
24,11.429543856031177,1.0,5,10.126631103850338,16.77,1,0.27,1,4,0,0,1,0,0,0,0,0
23,11.440354772135393,0.0,4,10.126631103850338,14.59,1,0.27,1,2,0,0,1,1,0,0,0,0
22,12.072541252905651,6.0,3,8.160518247477505,11.91,0,0.02,1,2,0,0,1,0,0,0,0,1
23,12.072541252905651,3.0,1,8.881836305004146,8.38,0,0.04,0,3,1,0,0,0,1,0,0,0
25,12.070871287861326,9.0,2,9.104979856318357,10.59,0,0.05,0,3,0,0,1,0,0,0,0,1
25,12.066810578196666,2.0,3,9.082507000466299,14.27,0,0.05,0,3,1,0,0,1,0,0,0,0
26,12.066810578196666,8.0,2,9.392661928770137,12.53,0,0.07,0,4,0,0,1,1,0,0,0,0
25,11.99535161421452,5.0,5,10.126631103850338,16.0,1,0.15,1,3,1,0,0,1,0,0,0,0
26,12.063742658549302,10.0,2,9.210340371976184,11.71,0,0.06,0,4,1,0,0,0,0,0,0,1
21,9.615805480084347,0.0,3,8.063062911326792,11.54,1,0.21,1,3,0,1,0,0,0,0,0,0
25,11.472103470449973,2.0,5,10.126631103850338,15.68,1,0.26,1,4,0,0,1,0,0,0,0,0
21,9.623773649733524,0.0,2,7.313220387090301,10.59,0,0.1,0,2,1,0,0,0,1,0,0,0
24,11.491783541216801,8.0,4,10.126631103850338,12.61,1,0.26,1,2,0,0,1,0,0,0,0,0
26,11.608235644774552,3.0,3,10.126631103850338,11.011694892245036,0,0.23,1,2,0,0,1,0,0,0,1,0
23,9.629313830109139,7.0,1,7.937374696163295,8.49,1,0.18,0,3,1,0,0,0,0,0,1,0
25,11.980425963997845,0.0,4,10.308952660644293,17.27,1,0.19,1,4,0,0,1,0,0,0,1,0
24,12.052338545588132,6.0,1,9.798127036878302,8.9,0,0.1,0,4,0,0,1,1,0,0,0,0
25,12.04357724516735,3.0,2,9.210340371976184,11.11,0,0.06,0,4,1,0,0,0,0,1,0,0
24,11.970375628144344,0.0,4,10.126631103850338,14.59,1,0.16,1,2,0,0,1,0,0,0,0,0
26,12.043553716032399,0.0,2,9.472704636443673,12.42,0,0.08,0,3,0,0,1,0,0,0,0,1
24,11.330203828154934,0.0,4,10.126631103850338,11.011694892245036,1,0.26,0,2,0,0,1,0,0,1,0,0
24,11.608235644774552,7.0,4,10.126631103850338,15.7,0,0.23,1,2,0,0,1,0,0,0,0,0
22,9.639522006701663,7.0,2,7.824046010856292,12.53,1,0.16,0,3,0,1,0,0,0,0,0,0
25,11.80783138251133,3.0,4,8.517193191416238,16.49,1,0.03,0,2,0,0,1,0,0,1,0,0
25,12.043553716032399,2.0,1,9.903487552536127,7.49,0,0.12,0,2,1,0,0,0,1,0,0,0
22,11.518708709725956,6.0,4,10.126631103850338,14.96,1,0.25,1,2,0,0,1,1,0,0,0,0
25,11.635143097694478,7.0,3,10.126631103850338,12.73,0,0.22,1,4,0,0,1,0,0,1,0,0
24,11.695247021764184,8.0,2,10.126631103850338,10.65,0,0.21,0,4,0,0,1,0,1,0,0,0
25,11.695247021764184,6.0,2,10.126631103850338,10.74,0,0.21,0,2,0,0,1,0,0,1,0,0
23,11.695247021764184,7.0,2,10.126631103850338,9.99,0,0.21,0,2,0,0,1,0,1,0,0,0
24,11.427367576608582,5.0,4,10.126631103850338,15.33,1,0.23,1,2,0,0,1,0,0,1,0,0
21,9.655026193237628,5.0,1,6.907755278982137,7.29,0,0.06,0,4,0,1,0,0,0,0,0,1
26,11.589886506106357,2.0,4,10.126631103850338,15.05,1,0.23,0,3,0,0,1,0,0,0,1,0
26,11.775258959733568,6.0,2,10.126631103850338,10.75,0,0.19,0,3,0,0,1,0,0,0,1,0
23,11.77528972943772,4.0,4,10.126631103850338,16.02,0,0.19,1,2,0,0,1,0,1,0,0,0
23,11.77528972943772,7.0,2,10.126631103850338,11.49,0,0.19,0,4,0,0,1,0,0,0,0,1
25,12.043553716032399,4.0,2,9.903487552536127,12.53,0,0.12,0,4,0,1,0,0,1,0,0,0
26,12.043553716032399,0.0,3,9.392661928770137,13.57,0,0.07,1,2,1,0,0,0,0,0,0,1
22,12.037653993905211,1.0,2,9.546812608597396,11.14,0,0.08,0,3,0,0,1,0,0,0,1,0
26,12.036173608734776,10.0,3,10.096171896365629,12.87,0,0.14,1,3,0,0,1,0,0,1,0,0
23,12.035284324549892,3.0,2,9.903487552536127,11.58,0,0.12,0,3,0,0,1,0,1,0,0,0
24,12.03343207638907,5.0,2,7.495541943884256,11.12,0,0.01,0,3,0,0,1,0,0,0,0,0
25,12.031719258385396,2.0,2,10.46310334047155,10.65,0,0.21,0,2,1,0,0,0,0,0,1,0
24,11.800357506166801,6.0,2,10.126631103850338,10.37,0,0.19,0,2,0,0,1,1,0,0,0,0
24,9.655026193237628,5.0,1,8.101677747454572,6.39,1,0.21,0,4,0,1,0,0,0,0,0,0
24,11.805595078933049,8.0,4,10.126631103850338,16.07,0,0.19,1,3,0,0,1,0,0,0,1,0
25,11.805595078933049,7.0,2,10.126631103850338,10.62,0,0.19,0,2,0,0,1,0,0,1,0,0
25,9.655026193237628,0.0,6,8.070906088787819,18.09,1,0.21,0,2,0,1,0,0,0,0,0,1
25,11.813030057420567,5.0,2,10.126631103850338,11.36,0,0.19,0,4,0,0,1,0,1,0,0,0
26,11.81790703450007,10.0,2,10.126631103850338,12.53,0,0.18,0,4,0,0,1,1,0,0,0,0
25,11.884489021402711,0.0,2,10.126631103850338,9.99,0,0.17,0,4,0,0,1,0,1,0,0,0
23,11.918390573078392,4.0,2,10.126631103850338,10.36,0,0.17,0,3,0,0,1,0,1,0,0,0
23,12.013700752882718,3.0,1,9.169518377455928,5.99,0,0.06,0,3,1,0,0,0,1,0,0,0
22,11.938193200374572,5.0,4,10.085809109330082,15.62,1,0.16,1,2,1,0,0,1,0,0,0,0
24,12.013700752882718,5.0,2,9.903487552536127,10.37,0,0.12,0,4,1,0,0,0,0,0,1,0
25,12.013700752882718,0.0,6,10.126631103850338,19.74,0,0.15,0,4,1,0,0,0,0,0,0,0
21,12.013700752882718,5.0,1,9.903487552536127,6.91,0,0.12,0,4,1,0,0,0,1,0,0,0
23,9.680344001221918,7.0,1,8.699514748210191,7.9,1,0.38,0,2,0,1,0,0,0,1,0,0
23,9.680344001221918,3.0,3,7.729735331385051,13.06,0,0.14,1,4,1,0,0,1,0,0,0,0
23,9.680344001221918,7.0,1,7.600902459542082,6.39,0,0.13,0,3,0,1,0,0,0,0,1,0
23,11.904967552746252,1.0,5,10.126631103850338,14.93,1,0.17,0,3,0,0,1,1,0,0,0,0
23,9.680344001221918,1.0,3,8.630521876723241,12.84,1,0.35,0,4,1,0,0,0,0,1,0,0
24,9.68159322062235,3.0,5,8.195609567288775,17.14,1,0.23,1,2,0,1,0,0,0,0,0,1
22,9.686201810706079,2.0,1,8.612503371220562,7.14,1,0.34,0,3,1,0,0,0,0,0,0,1
25,12.072541252905651,2.0,1,10.126631103850338,8.9,0,0.14,0,2,0,0,1,0,0,0,1,0
22,9.692766521220475,6.0,2,7.600902459542082,12.42,0,0.12,0,3,0,1,0,0,0,0,1,0
24,12.128111104060462,7.0,3,10.126631103850338,12.68,0,0.14,1,2,0,0,1,0,0,0,0,0
25,11.99535161421452,9.0,3,10.126631103850338,11.03,0,0.15,0,2,0,0,1,0,0,0,1,0
26,11.9891596439666,10.0,1,10.308952660644293,7.9,0,0.19,0,4,0,0,1,0,0,0,0,1
22,11.982929094215963,0.0,2,10.46310334047155,10.65,0,0.22,0,4,1,0,0,0,0,1,0,0
25,12.323855681186558,5.0,2,10.126631103850338,11.86,0,0.11,0,4,0,0,1,0,0,0,0,1
25,9.70503661381229,1.0,1,8.517193191416238,8.94,1,0.3,0,4,0,1,0,0,0,0,1,0
23,9.711115659888671,6.0,2,8.383661798791715,9.63,1,0.27,0,4,0,1,0,0,0,0,0,1
25,10.809727948556782,6.0,3,10.116580767996837,14.22,1,0.5,0,3,0,0,1,0,0,0,1,0
23,11.002099841204238,4.0,2,10.116580767996837,9.33,1,0.41,0,3,0,0,1,1,0,0,0,0
24,11.340950200230418,8.0,3,10.106428396532818,13.85,0,0.29,0,4,0,0,1,0,0,1,0,0
22,9.72913416539135,5.0,2,7.600902459542082,10.65,0,0.12,0,2,1,0,0,0,1,0,0,0
24,11.429543856031177,8.0,2,10.106428396532818,11.46,0,0.27,0,4,0,0,1,0,0,1,0,0
23,11.982929094215963,5.0,1,10.46310334047155,7.66,0,0.22,0,2,1,0,0,0,0,0,1,0
24,11.982929094215963,9.0,5,9.392661928770137,16.77,0,0.07,0,4,1,0,0,0,0,0,0,1
25,11.982929094215963,1.0,2,9.392661928770137,9.63,0,0.07,0,4,1,0,0,0,0,0,1,0
26,11.982929094215963,6.0,3,10.126631103850338,12.23,0,0.16,1,4,0,0,1,0,0,0,1,0
25,11.742448623248476,0.0,4,9.210340371976184,14.09,1,0.07,0,4,1,0,0,0,0,1,0,0
25,10.896739325546411,2.0,3,10.096171896365629,13.98,1,0.45,0,4,0,0,1,0,0,0,1,0
23,11.042921835724492,1.0,2,10.096171896365629,10.62,1,0.39,0,4,0,0,1,0,1,0,0,0
24,9.72913416539135,4.789686296787225,1,8.268731832117737,11.011694892245036,1,0.23,0,3,1,0,0,1,0,0,0,0
25,11.133128103610641,9.0,5,10.096171896365629,17.56,1,0.35,0,4,0,0,1,0,0,0,1,0
26,10.933910218455196,1.0,4,10.096171896365629,14.96,1,0.37,0,2,0,0,1,0,0,1,0,0
22,11.211820372186306,7.0,4,10.096171896365629,15.65,1,0.33,1,2,0,0,1,1,0,0,0,0
24,11.089087606804009,9.0,4,10.096171896365629,15.7,1,0.31,0,2,0,0,1,0,0,1,0,0
24,11.406542204264717,1.0,2,10.096171896365629,12.53,0,0.27,0,3,0,0,1,0,0,0,0,1
26,11.26446410567173,0.0,5,10.096171896365629,17.56,1,0.31,1,3,0,0,1,0,0,0,0,0
23,11.512925464970229,0.0,3,10.096171896365629,12.87,0,0.24,1,2,0,0,1,0,0,0,1,0
23,11.542484267211773,6.0,4,10.096171896365629,15.7,0,0.24,0,2,0,0,1,0,0,0,1,0
25,11.982929094215963,2.0,1,9.104979856318357,11.011694892245036,0,0.06,0,3,1,0,0,0,1,0,0,0
25,11.982929094215963,5.0,2,9.615805480084347,11.14,0,0.09,0,4,0,1,0,0,0,0,0,1
24,11.982929094215963,3.0,4,9.903487552536127,16.0,0,0.13,0,3,1,0,0,0,0,0,0,1
23,11.982929094215963,2.0,4,10.126631103850338,15.65,0,0.16,1,2,1,0,0,0,1,0,0,0
26,11.982929094215963,0.0,3,9.528794103094718,11.011694892245036,0,0.09,0,4,1,0,0,1,0,0,0,0
21,11.982929094215963,3.0,4,9.632334782035558,15.31,0,0.1,1,4,1,0,0,0,0,0,0,1
25,11.982929094215963,3.0,3,9.903487552536127,13.47,0,0.13,1,2,1,0,0,0,0,0,0,1
22,9.72913416539135,0.0,3,8.465899897028686,13.85,1,0.28,1,2,1,0,0,0,0,0,0,0
25,11.626218435353747,9.0,4,10.096171896365629,11.011694892245036,0,0.22,0,3,0,0,1,0,0,0,1,0
21,9.72913416539135,0.0,2,8.699514748210191,10.39,1,0.36,0,4,1,0,0,0,0,0,0,1
25,11.654425027243928,0.0,2,10.096171896365629,11.36,0,0.21,0,2,0,0,1,0,0,0,0,0
23,11.877568578558138,0.0,2,10.096171896365629,11.83,0,0.17,0,3,0,0,1,0,1,0,0,0
23,12.567237494741757,3.0,2,10.096171896365629,12.53,0,0.08,0,3,0,0,1,0,1,0,0,0
22,11.589886506106357,1.0,4,10.092039659080719,14.96,1,0.22,1,3,0,0,1,0,0,0,0,0
22,10.668955394675699,7.0,3,10.085809109330082,13.85,1,0.56,1,3,0,0,1,1,0,0,0,0
23,10.757987983453832,1.0,2,10.085809109330082,11.58,1,0.51,0,4,0,0,1,0,0,0,0,1
24,10.778956289890028,4.0,4,10.085809109330082,16.29,1,0.5,1,2,0,0,1,0,0,0,0,1
26,10.778956289890028,4.0,1,10.085809109330082,11.011694892245036,1,0.5,0,3,0,0,1,0,0,1,0,0
21,10.713617448581688,2.0,4,10.085809109330082,16.29,1,0.53,1,2,0,0,1,0,1,0,0,0
25,10.858998997563564,4.789686296787225,2,10.085809109330082,10.74,1,0.46,0,2,0,0,1,0,0,0,1,0
22,9.761463052506711,4.789686296787225,3,7.718685495198466,15.27,0,0.13,1,3,1,0,0,0,1,0,0,0
24,10.757902880692196,3.0,6,10.085809109330082,17.8,1,0.51,0,2,0,0,1,0,0,0,1,0
22,9.764225485202621,6.0,2,6.907755278982137,11.36,0,0.06,0,2,1,0,0,0,0,0,0,1
22,10.799575577092764,2.0,5,10.085809109330082,17.56,1,0.49,0,4,0,0,1,0,0,1,0,0
26,11.002099841204238,0.0,1,10.085809109330082,7.9,1,0.4,0,4,0,0,1,0,0,0,1,0
25,11.002099841204238,3.0,2,10.085809109330082,10.99,1,0.4,0,4,0,0,1,0,0,0,1,0
22,11.002099841204238,0.0,1,10.085809109330082,7.29,1,0.4,0,3,0,0,1,0,0,0,1,0
21,11.002099841204238,5.0,2,10.085809109330082,10.75,1,0.4,0,2,0,0,1,0,0,1,0,0
26,11.034954178075186,9.0,1,10.085809109330082,7.9,1,0.39,0,3,0,0,1,1,0,0,0,0
22,11.041320554357519,3.0,4,10.085809109330082,14.84,1,0.38,0,2,0,0,1,0,1,0,0,0
26,11.082142548877775,10.0,1,10.085809109330082,11.011694892245036,1,0.37,0,2,0,0,1,1,0,0,0,0
22,9.784704016546161,6.0,3,8.512180649592693,11.011694892245036,1,0.28,1,3,1,0,0,0,1,0,0,0
23,10.985292722887856,5.0,5,10.085809109330082,19.69,1,0.41,1,2,0,0,1,1,0,0,0,0
23,11.097410021008562,6.0,1,10.085809109330082,11.011694892245036,1,0.36,0,4,0,0,1,0,0,0,0,1
24,11.002099841204238,0.0,4,10.085809109330082,14.96,1,0.4,0,4,0,0,1,0,0,0,0,1
25,11.09957434383794,9.0,1,10.085809109330082,6.99,1,0.36,0,3,0,0,1,0,1,0,0,0
22,11.038913814326953,3.0,5,10.085809109330082,16.45,1,0.39,1,4,0,0,1,0,0,0,1,0
24,11.156250521031495,8.0,2,10.085809109330082,10.99,1,0.34,0,4,0,0,1,0,1,0,0,0
23,11.211820372186306,7.0,2,10.085809109330082,10.99,1,0.32,0,2,0,0,1,1,0,0,0,0
22,9.798127036878302,3.0,1,8.006367567650246,7.9,1,0.17,0,4,0,1,0,0,0,0,1,0
22,11.225243392518447,6.0,2,10.085809109330082,12.69,1,0.32,0,4,0,0,1,0,1,0,0,0
24,11.225243392518447,9.0,2,10.085809109330082,10.37,1,0.32,0,3,0,0,1,0,0,1,0,0
24,11.225243392518447,7.0,3,10.085809109330082,11.011694892245036,1,0.32,0,3,0,0,1,0,0,0,0,0
26,11.141861783579396,0.0,6,10.085809109330082,15.83,1,0.35,0,3,0,0,1,1,0,0,0,0
23,11.26446410567173,4.0,3,10.085809109330082,13.92,1,0.31,0,3,0,0,1,0,0,0,1,0
22,9.798127036878302,4.789686296787225,2,7.600902459542082,11.49,0,0.11,0,3,0,1,0,0,0,0,0,1
24,11.289781913656018,2.0,2,10.085809109330082,10.25,0,0.3,0,2,0,0,1,0,0,1,0,0
22,9.798127036878302,1.0,1,8.160518247477505,7.49,1,0.19,0,4,0,1,0,0,0,0,0,0
23,9.798127036878302,3.0,1,8.294049640102028,5.99,1,0.22,0,2,0,1,0,0,1,0,0,0
23,11.221235371120908,6.0,4,10.085809109330082,12.92,1,0.32,0,2,0,0,1,0,0,0,1,0
26,11.391841988847165,3.0,2,10.085809109330082,11.58,0,0.27,0,3,0,0,1,0,0,0,1,0
25,11.461632170582678,4.0,1,10.085809109330082,8.9,0,0.25,0,2,0,0,1,0,1,0,0,0
22,11.326595886778735,6.0,5,10.085809109330082,19.69,1,0.29,0,3,0,0,1,1,0,0,0,0
25,11.461632170582678,9.0,1,10.085809109330082,6.54,0,0.25,0,4,0,0,1,0,0,0,0,1
21,9.798127036878302,3.0,4,8.496990484098719,14.54,1,0.27,1,4,0,1,0,0,0,0,0,0
21,9.798127036878302,4.789686296787225,2,8.517193191416238,11.11,1,0.28,0,2,0,1,0,0,1,0,0,0
26,11.512925464970229,5.0,3,10.085809109330082,12.73,0,0.24,0,4,0,0,1,0,0,0,1,0
24,11.608235644774552,7.0,4,10.085809109330082,15.62,0,0.22,0,4,0,0,1,0,0,0,0,1
24,9.798127036878302,0.0,1,8.740336742730447,6.54,1,0.35,0,4,0,1,0,0,0,0,0,0
22,11.49272275765271,7.0,6,10.085809109330082,11.011694892245036,1,0.24,1,2,0,0,1,1,0,0,0,0
26,11.550914650874264,6.0,7,10.085809109330082,20.03,1,0.23,0,4,0,0,1,1,0,0,0,0
22,11.695247021764184,4.0,2,10.085809109330082,9.91,0,0.2,0,4,0,0,1,0,1,0,0,0
24,11.695247021764184,1.0,2,10.085809109330082,12.69,0,0.2,0,4,0,0,1,0,0,0,0,1
26,11.589886506106357,9.0,7,10.085809109330082,20.16,1,0.22,0,3,0,0,1,0,1,0,0,0
24,11.72868179785042,4.0,4,10.085809109330082,16.49,0,0.19,1,4,0,0,1,0,0,0,1,0
23,9.798127036878302,1.0,4,7.824046010856292,15.95,1,0.14,0,2,1,0,0,0,0,1,0,0
24,11.77528972943772,7.0,2,10.085809109330082,11.49,0,0.18,0,3,0,0,1,1,0,0,0,0
25,11.813030057420567,8.0,2,10.085809109330082,10.99,0,0.18,0,2,0,0,1,0,0,0,1,0
24,11.813030057420567,4.0,3,10.085809109330082,13.79,0,0.18,0,2,0,0,1,0,0,0,0,0
23,11.650511127922792,2.0,7,10.085809109330082,20.03,1,0.18,1,3,0,0,1,0,0,1,0,0
23,11.918390573078392,0.0,1,10.085809109330082,7.49,0,0.16,0,4,0,0,1,0,1,0,0,0
23,11.835008964139341,7.0,4,10.085809109330082,16.0,1,0.17,1,2,0,0,1,1,0,0,0,0
24,9.798127036878302,6.0,1,9.472704636443673,7.88,1,0.72,0,3,0,1,0,0,0,0,1,0
21,9.798127036878302,0.0,2,8.740336742730447,10.62,1,0.35,0,4,0,1,0,0,0,0,0,1
26,11.951180395901384,7.0,2,10.085809109330082,10.99,0,0.15,0,4,0,0,1,1,0,0,0,0
26,11.904967552746252,1.0,6,10.085809109330082,18.3,1,0.16,0,2,0,0,1,0,1,0,0,0
26,12.043553716032399,3.0,3,10.085809109330082,11.011694892245036,0,0.14,1,2,0,0,1,1,0,0,0,0
21,9.798127036878302,1.0,2,7.824046010856292,11.36,0,0.14,0,3,0,1,0,0,0,0,1,0
24,10.689578478738811,8.0,2,10.084766899751639,11.011694892245036,1,0.55,0,2,0,0,1,0,0,0,0,0
23,11.695247021764184,4.0,3,10.075337809462788,13.47,0,0.2,0,2,0,0,1,0,0,1,0,0
24,10.915015734297125,2.0,2,10.069001991013701,11.89,1,0.43,0,3,0,0,1,0,0,0,1,0
24,9.798127036878302,0.0,2,9.210340371976184,12.18,1,0.56,0,2,1,0,0,1,0,0,0,0
25,11.532728092266408,9.0,3,10.069001991013701,13.49,0,0.23,0,4,0,0,1,1,0,0,0,0
23,11.225243392518447,3.0,5,10.067942107501658,14.5,1,0.31,0,4,0,0,1,0,0,0,1,0
22,9.798127036878302,2.0,3,8.294049640102028,11.011694892245036,1,0.22,0,2,0,1,0,0,0,1,0,0
22,9.798127036878302,1.0,4,8.594154232552366,15.31,1,0.3,1,2,0,1,0,0,0,1,0,0
25,9.798127036878302,1.0,2,8.294049640102028,11.011694892245036,1,0.22,0,3,1,0,0,0,0,1,0,0
21,9.798127036878302,5.0,2,8.12415060330663,11.011694892245036,1,0.19,0,2,0,1,0,0,0,0,0,1
22,11.111850705163357,1.0,1,10.060491301345794,7.49,1,0.35,0,2,0,0,1,0,0,0,0,1
22,10.67786903822759,7.0,3,10.043249494911286,11.011694892245036,1,0.53,0,3,0,0,1,0,0,0,1,0
25,10.942774375119424,3.0,2,10.043249494911286,11.011694892245036,1,0.41,0,2,0,0,1,0,1,0,0,0
23,11.002099841204238,2.0,2,10.043249494911286,12.18,1,0.38,0,4,0,0,1,0,0,0,0,1
24,9.798127036878302,3.0,3,7.090076835776092,11.34,0,0.07,1,4,1,0,0,0,0,0,0,1
25,11.054186154402569,9.0,2,10.043249494911286,9.91,1,0.36,0,3,0,0,1,0,1,0,0,0
24,11.082142548877775,0.0,2,10.043249494911286,11.99,1,0.35,0,4,0,0,1,0,0,0,0,0
23,11.127262984158243,7.0,2,10.043249494911286,9.62,1,0.34,0,2,0,0,1,0,1,0,0,0
22,9.798127036878302,1.0,2,8.006367567650246,9.96,1,0.17,0,3,0,1,0,1,0,0,0,0
25,11.289781913656018,9.0,3,10.043249494911286,11.011694892245036,0,0.29,0,2,0,0,1,0,0,0,0,1
24,11.385092093460344,1.0,4,10.043249494911286,14.54,1,0.26,0,2,0,0,1,0,0,0,0,1
22,10.978489975565104,5.0,2,10.032320424379096,11.36,1,0.39,0,4,0,0,1,0,0,1,0,0
23,11.156250521031495,7.0,3,10.021270588192511,14.27,1,0.32,0,2,0,0,1,1,0,0,0,0
24,9.813945703874634,3.0,2,8.006367567650246,11.99,1,0.16,0,3,0,1,0,0,0,0,0,0
26,11.154048097476297,2.0,6,10.021270588192511,18.99,1,0.32,1,2,0,0,1,0,1,0,0,0
24,11.198214720130528,0.0,5,10.01681623784313,16.7,1,0.31,1,4,0,0,1,0,0,0,0,1
24,9.825526011066415,8.0,1,8.517193191416238,9.32,1,0.27,0,3,1,0,0,0,0,0,1,0
23,10.46310334047155,2.0,2,10.010097287594386,12.69,1,0.64,0,3,0,0,1,1,0,0,0,0
25,10.668955394675699,9.0,3,9.998797732340453,13.11,1,0.51,0,2,0,0,1,0,0,0,0,0
25,10.858998997563564,4.0,2,9.998797732340453,10.74,1,0.42,0,2,0,0,1,0,0,0,1,0
21,9.83633227734872,0.0,4,8.34283980427146,14.11,1,0.22,1,4,1,0,0,0,0,0,1,0
22,10.950806546816688,6.0,2,9.998797732340453,9.63,1,0.39,0,3,0,0,1,0,1,0,0,0
25,10.968198289528557,0.0,3,9.998797732340453,14.65,1,0.38,0,2,0,0,1,0,0,1,0,0
23,11.002099841204238,6.0,2,9.998797732340453,10.25,1,0.37,0,4,0,0,1,1,0,0,0,0
24,11.002099841204238,3.0,3,9.998797732340453,14.26,1,0.37,1,2,0,0,1,0,0,0,0,1
25,9.843737548130354,5.0,2,8.006367567650246,9.91,1,0.16,0,2,1,0,0,0,1,0,0,0
26,10.933106969717286,7.0,5,9.998797732340453,17.19,1,0.39,0,3,0,0,1,0,0,1,0,0
